locale,audioLanguageSlug,coreLanguageId,htmlLang,publicHomepageLanguage,startUnique,unionUnique,atLeast6,atLeast30,atLeast44,eligibleVideoIdsUpperBound,pool:meaning-and-purpose,pool:hope-and-perseverance,pool:love-and-belonging,pool:forgiveness-and-new-beginnings,pool:exploring-jesus,rejected:editorial_review_pending,rejected:watch_unavailable,rejected:locale_unpublished,rejected:exact_audio_unavailable,rejected:artwork_unavailable,rejected:canonical_duplicate,rejected:video_unresolved
en,tboli,12557,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tchien-krahn,22194,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tchumbuli,139904,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tehit,141560,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tehl,184512,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,teke-central,4309,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,teke-eboo,140487,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,teke-tege,26378,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
te,telugu,5848,te,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,106,0,0,0
en,tem,1335,en,true,57,57,true,true,true,121,23,24,20,12,37,11,2,0,139,0,1,0
en,tembarissa,149770,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,temi,143000,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tengger,16628,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tennet,100574,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,teochew,23075,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tepehuan-northern,144370,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,tera,10007,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ternate,17110,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,teso-kenyan,20964,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
tet,tetun-belu,53297,tet,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,168,0,0,0
en,tetun-dili,17224,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
th,thai,13169,th,true,133,133,true,true,true,363,51,48,48,33,76,11,2,0,61,0,2,0
th,thai-northern,21118,th-nod,true,59,59,true,true,true,128,24,25,19,12,40,11,2,0,138,0,0,0
th,thai-southern,20969,th-sou,true,35,35,true,true,false,64,18,15,12,8,21,11,2,0,162,0,0,0
en,thami,8982,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tharaka,20269,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tharu-dangaura,23714,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,tharu-kathariya,142653,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,themne,13098,en,true,38,38,true,true,false,81,18,15,14,10,22,11,2,0,158,0,1,0
en,thradhri-kohli,184810,en,true,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
en,thur,139156,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ticuna,1699,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tidung-southern,184691,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tigak,142353,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tigre,4575,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tigrinya-eritrea,23526,en,true,38,38,true,true,false,68,18,15,14,10,22,11,2,0,158,0,1,0
en,tigrinya-ethiopia,4576,en,true,54,54,true,true,true,130,23,23,18,9,36,11,2,0,142,0,1,0
en,tigwahanon-manobo,185335,en,true,33,33,true,true,false,61,18,15,12,7,19,11,2,0,164,0,0,0
en,tinonanon-manobo,185338,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tira,13812,en,true,32,32,true,true,false,61,17,14,12,7,18,11,2,0,164,0,1,0
en,tiriki,105534,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tiruray,12537,en,true,33,33,true,true,false,65,18,14,12,7,19,11,2,0,163,0,1,0
en,tiv,2285,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
en,tiwa-northern,19002,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tiyaa,179655,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tlapaneco-de-tlacoapa,169301,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
dgr,tlicho,139104,dgr,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,toabaita,143501,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,toba-maskoy,142777,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,tobelo,100859,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tojolabal,8093,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
tpi,tok-pisin,23528,tpi,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,158,0,0,0
en,tolaki,17501,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,toli-gbe-2,161504,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,toma,20285,en,true,34,34,true,true,false,76,18,14,12,7,20,11,2,0,162,0,1,0
en,tombulu,17431,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tomini,17424,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tondano,20259,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tonga,142905,en,true,45,45,true,true,true,89,19,17,17,15,25,11,2,0,148,0,3,0
en,tonga-malawi,21094,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,tonga-zambezi,20984,en,true,1,1,false,false,false,2,0,0,1,0,0,11,2,0,196,0,0,0
to,tongan,14509,to,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,158,0,0,0
en,tonsawang,17432,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tonsea,17423,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tontemboan,17436,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tontemboan-makelai,185195,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,toposa,13805,en,true,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
en,toraja,21247,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,torwali,10474,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,totonac-coyutla,142900,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,totonac-papantla,142907,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,totonaca-sierra,8089,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,toura,102103,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,traditional-japanese,185332,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,trinitario,143039,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,trique-san-juan-copala,8079,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,trukese,20637,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tsamakko,176424,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
lua,tshiluba,20790,lua,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,150,0,0,0
en,tsikimba,9616,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tsimane,140021,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,tsimanex,184827,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tsimihety,20805,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,tsishingini,20989,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tsogo,5019,en,true,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
ts,tsonga,8494,ts,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,168,0,0,0
en,tsuvadi,24161,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tswa,20293,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
tn,tswana,1479,tn,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,154,0,0,0
en,tu-huzhu,139089,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tugen,141927,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tula,9999,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tulu,5829,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tumbuka,7786,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,tunia,143322,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tunjung,20270,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tupuri,2281,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,turka,141928,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,turkana,7285,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
tr,turkish,1942,tr,true,139,139,true,true,true,383,54,49,50,33,81,11,2,0,54,0,3,0
tk,turkmen,420,tk,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,121,0,0,0
tyv,tuvin,3892,tyv,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,142,0,0,0
en,tuyuca,143321,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,tyap,98853,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tzeltal-bachajon,8072,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tzeltal-oxchuc,23936,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tzeltal-tenango,23135,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tzeltal-tenejapa,184662,en,true,54,54,true,true,true,130,23,23,18,9,36,11,2,0,142,0,1,0
en,tzotzil-chamula,8069,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tzutujil-eastern,5433,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,tzutujil-western,150571,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,uare,141610,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
udm,udmurt,18606,udm,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,142,0,0,0
en,uduk,142121,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,ukaan,141292,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
uk,ukrainian,12876,uk,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,89,0,0,0
en,ukrainian-sign-language,14783,en,true,1,1,false,false,false,1,0,0,0,0,1,11,2,0,196,0,0,0
en,ukue,142179,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,umajamnon-manobo,185339,en,true,33,33,true,true,false,61,18,15,12,7,19,11,2,0,164,0,0,0
en,umbundu,564,en,true,42,42,true,true,false,84,19,16,16,12,23,11,2,0,151,0,3,0
en,uneme-north,142202,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,uneme-south,185254,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,urat,11105,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
ur,urdu,407,ur,true,117,117,true,true,true,384,47,43,45,28,66,11,2,1,76,0,2,0
en,urdu-indian,22563,en,true,1,1,false,false,false,1,0,0,0,0,1,11,2,0,196,0,0,0
en,urhobo,9976,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,urim,11108,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,uripiv-wala-rano-atchin,142266,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,urubu-kaapor,1669,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,usarufa,142286,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,ushoi,125402,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
usp,uspanteco,5431,usp,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,ut-hun,160430,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,utukwang,179212,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,uud-danum,171233,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
ug,uyghur,410,ug,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,172,0,0,0
en,uyghur-central-asia,185211,en,true,1,1,false,false,false,1,0,0,1,1,0,11,2,0,196,0,0,0
en,uzbek-northern,3888,en,true,75,75,true,true,true,178,27,27,23,18,51,11,2,0,118,0,3,0
en,uzbek-southern,406,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,vagla,5279,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,vai,7564,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
en,vaiphei,142378,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
mai,vajjika,153840,mai,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,vale,142372,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,vanuma,142380,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,varhadi-nagpuri,100506,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,varli,5771,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,vasavi,5772,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,vasavi-kolche,181949,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,vasui,11150,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
ve,venda,13414,ve,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,170,0,0,0
en,verre,125753,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,vidunda,142394,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
vi,vietnamese,3887,vi,true,142,142,true,true,true,381,54,51,53,35,79,11,2,0,51,0,3,0
vi,vietnamese-northern,22500,vi,true,56,56,true,true,true,134,24,23,19,10,37,11,2,0,140,0,1,0
en,vili,4295,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,visualvernacular,185345,en,true,3,3,false,false,false,5,0,0,0,2,3,11,2,0,194,0,0,0
en,vitu,11052,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,vunjo-chagga,24141,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,vwanji,20318,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,wa-vo,144886,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,waama,1313,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,waata,143207,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,waddar,5767,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,wagdi,5766,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,waghiri,142303,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,waja,9959,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,wakatobi,157752,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,wala,141771,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,wali,5276,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,wambon,142964,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,wamey,140083,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,wampis,184483,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,wana-taa,185330,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,waneci,10461,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,wanga-luhya,20794,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,waorani,139202,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,warao,5500,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
war,waray-waray,12533,war,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,warji,9955,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,waropen,143147,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,wasa,20332,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,waskia,143157,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,watakataui,11033,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,waumeo,4187,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,waura,100773,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,wayampi-amapari,1795,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,wayampi-oiapoque,1796,en,true,1,1,false,false,false,1,0,0,0,0,1,11,2,0,196,0,0,0
en,wayuu,4232,en,true,34,34,true,true,false,76,18,14,12,7,20,11,2,0,162,0,1,0
en,we-northern,143058,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
cy,welsh,14815,cy,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,weri-2,142830,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,western-carib,49145,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,western-garame,179190,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,western-lipo,153360,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,western-poqomchi,153551,en,true,34,34,true,true,false,63,18,14,12,8,20,11,2,0,162,0,1,0
en,wewewa,21002,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,wichi-lhamtes-guisnay,144584,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,winye,141618,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,wolane,142947,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,wolaytta,4734,en,true,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
en,wolio,17408,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
wo,wolof,7897,wo,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,142,0,0,0
en,wondama,142589,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,worodougou,141238,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,wumvu,143169,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,xaasongaxango,141265,en,true,53,53,true,true,true,116,23,23,18,9,35,11,2,0,143,0,1,0
en,xamtanga,4724,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,xavante,1759,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
xh,xhosa,13408,xh,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,125,0,0,0
en,xiang,20627,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,xinulajgsipij,169603,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,xun,581,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,yabem,141124,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,yaka,19495,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,yaka-central-african-republic,139124,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,yaka-d-r-c,139126,en,true,37,37,true,true,false,67,18,15,14,10,21,11,2,0,159,0,1,0
en,yaka-drcongo,580,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,yakan,12529,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,yakha,100282,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,yakoma,3144,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,yakpa,109459,en,true,0,0,false,false,false,0,0,0,0,0,0,11,2,0,197,0,0,0
en,yakpa-1,3122,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
sah,yakut,18379,sah,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,180,0,0,0
en,yala,9940,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,yalunka,5468,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,yamba,2249,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,yamdena,141060,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,yandang,168775,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,yanesha,139411,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,yanomami-ninam,102259,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,yanomamo,1573,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,yao,7773,en,true,54,54,true,true,true,130,23,23,18,9,36,11,2,0,142,0,1,0
en,yao-baiku-naogelao,185359,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,yao-iu-mien,22098,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,yao-tanzania,184489,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,yapese,8381,en,true,33,33,true,true,false,64,18,14,12,7,19,11,2,0,163,0,1,0
en,yaqui,8026,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,yareba,142858,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,yawa,142986,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,yemba,19504,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,yemsa,4665,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,yerukula,23326,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,yiddish,5130,en,true,1,1,false,false,false,1,0,0,0,0,1,11,2,0,196,0,0,0
en,yine,143753,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,yinzebi,175252,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,yom,26497,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,yonggom,10981,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
yo,yoruba,1308,yo,true,0,0,false,false,false,0,0,0,0,0,0,11,2,197,128,0,0,0
en,yucuna,4148,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,yukpa,142979,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,yungur,9905,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,yuracare,142985,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,ywom,53312,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,zabana,141359,en,true,33,33,true,true,false,63,18,14,12,7,19,11,2,0,163,0,1,0
en,zaiwa,3710,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,zanaki,14064,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,zande-drc,23524,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,zande-south-sudan,23525,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,zapotec-san-pedro-quiatoni,26934,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,zapotec-tabaa,100807,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,zapoteco-de-san-juan-comaltepec,143368,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,zapoteco-isthmus,8014,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,zapoteco-mitla,8000,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,zapoteco-san-juan-guelavia,8021,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,zapoteco-sierra-de-juarez,8023,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,zapoteco-southern-rincon,7954,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
en,zapoteco-western-pochutla,7946,en,true,33,33,true,true,false,62,18,14,12,7,19,11,2,0,163,0,1,0
